Timestamp,Flow,Height,Temp
2020-04-16 08:45:00,3290.0,6.93,
2020-04-16 09:00:00,3290.0,6.93,
2020-04-16 09:15:00,3290.0,6.93,
2020-04-16 09:30:00,3270.0,6.92,
2020-04-16 09:45:00,3270.0,6.92,
2020-04-16 10:00:00,3270.0,6.92,
2020-04-16 10:15:00,3270.0,6.92,
2020-04-16 10:30:00,3290.0,6.93,
2020-04-16 10:45:00,3270.0,6.92,
2020-04-16 11:00:00,3270.0,6.92,
2020-04-16 11:15:00,3290.0,6.93,
2020-04-16 11:30:00,3290.0,6.93,
2020-04-16 11:45:00,3270.0,6.92,
2020-04-16 12:00:00,3250.0,6.91,
2020-04-16 12:15:00,3270.0,6.92,
2020-04-16 12:30:00,3270.0,6.92,
2020-04-16 12:45:00,3270.0,6.92,
2020-04-16 13:00:00,3250.0,6.91,
2020-04-16 13:15:00,3250.0,6.91,
2020-04-16 13:30:00,3290.0,6.93,
2020-04-16 13:45:00,3250.0,6.91,
2020-04-16 14:00:00,3270.0,6.92,
2020-04-16 14:15:00,3270.0,6.92,
2020-04-16 14:30:00,3270.0,6.92,
2020-04-16 14:45:00,3240.0,6.9,
2020-04-16 15:00:00,3250.0,6.91,
2020-04-16 15:15:00,3270.0,6.92,
2020-04-16 15:30:00,3250.0,6.91,
2020-04-16 15:45:00,3240.0,6.9,
2020-04-16 16:00:00,3240.0,6.9,
2020-04-16 16:15:00,3220.0,6.89,
2020-04-16 16:30:00,3220.0,6.89,
2020-04-16 16:45:00,3220.0,6.89,
2020-04-16 17:00:00,3240.0,6.9,
2020-04-16 17:15:00,3220.0,6.89,
2020-04-16 17:30:00,3200.0,6.88,
2020-04-16 17:45:00,3200.0,6.88,
2020-04-16 18:00:00,3220.0,6.89,
2020-04-16 18:15:00,3200.0,6.88,
2020-04-16 18:30:00,3220.0,6.89,
2020-04-16 18:45:00,3190.0,6.87,
2020-04-16 19:00:00,3200.0,6.88,
2020-04-16 19:15:00,3190.0,6.87,
2020-04-16 19:30:00,3190.0,6.87,
2020-04-16 19:45:00,3190.0,6.87,
2020-04-16 20:00:00,3190.0,6.87,
2020-04-16 20:15:00,3190.0,6.87,
2020-04-16 20:30:00,3200.0,6.88,
2020-04-16 20:45:00,3190.0,6.87,
2020-04-16 21:00:00,3190.0,6.87,
2020-04-16 21:15:00,3220.0,6.89,
2020-04-16 21:30:00,3220.0,6.89,
2020-04-16 21:45:00,3220.0,6.89,
2020-04-16 22:00:00,3220.0,6.89,
2020-04-16 22:15:00,3200.0,6.88,
2020-04-16 22:30:00,3220.0,6.89,
2020-04-16 22:45:00,3220.0,6.89,
2020-04-16 23:00:00,3220.0,6.89,
2020-04-16 23:15:00,3240.0,6.9,
2020-04-16 23:30:00,3240.0,6.9,
2020-04-16 23:45:00,3220.0,6.89,
2020-04-17 00:00:00,3250.0,6.91,
2020-04-17 00:15:00,3250.0,6.91,
2020-04-17 00:30:00,3270.0,6.92,
2020-04-17 00:45:00,3270.0,6.92,
2020-04-17 01:00:00,3270.0,6.92,
2020-04-17 01:15:00,3290.0,6.93,
2020-04-17 01:30:00,3300.0,6.94,
2020-04-17 01:45:00,3290.0,6.93,
2020-04-17 02:00:00,3300.0,6.94,
2020-04-17 02:15:00,3300.0,6.94,
2020-04-17 02:30:00,3320.0,6.95,
2020-04-17 02:45:00,3300.0,6.94,
2020-04-17 03:00:00,3340.0,6.96,
2020-04-17 03:15:00,3340.0,6.96,
2020-04-17 03:30:00,3320.0,6.95,
2020-04-17 03:45:00,3360.0,6.97,
2020-04-17 04:00:00,3320.0,6.95,
2020-04-17 04:15:00,3340.0,6.96,
2020-04-17 04:30:00,3360.0,6.97,
2020-04-17 04:45:00,3340.0,6.96,
2020-04-17 05:00:00,3370.0,6.98,
2020-04-17 05:15:00,3370.0,6.98,
2020-04-17 05:30:00,3390.0,6.99,
2020-04-17 05:45:00,3390.0,6.99,
2020-04-17 06:00:00,3370.0,6.98,
2020-04-17 06:15:00,3370.0,6.98,
2020-04-17 06:30:00,3390.0,6.99,
2020-04-17 06:45:00,3370.0,6.98,
2020-04-17 07:00:00,3390.0,6.99,
2020-04-17 07:15:00,3370.0,6.98,
2020-04-17 07:30:00,3370.0,6.98,
2020-04-17 07:45:00,3390.0,6.99,
2020-04-17 08:00:00,3390.0,6.99,
2020-04-17 08:15:00,3390.0,6.99,
2020-04-17 08:30:00,3390.0,6.99,
2020-04-17 08:45:00,3390.0,6.99,
2020-04-17 09:00:00,3390.0,6.99,
2020-04-17 09:15:00,3370.0,6.98,
2020-04-17 09:30:00,3410.0,7.0,
2020-04-17 09:45:00,3370.0,6.98,
2020-04-17 10:00:00,3370.0,6.98,
2020-04-17 10:15:00,3390.0,6.99,
2020-04-17 10:30:00,3390.0,6.99,
2020-04-17 10:45:00,3410.0,7.0,
2020-04-17 11:00:00,3390.0,6.99,
2020-04-17 11:15:00,3390.0,6.99,
2020-04-17 11:30:00,3390.0,6.99,
2020-04-17 11:45:00,3390.0,6.99,
2020-04-17 12:00:00,3370.0,6.98,
2020-04-17 12:15:00,3370.0,6.98,
2020-04-17 12:30:00,3370.0,6.98,
2020-04-17 12:45:00,3390.0,6.99,
2020-04-17 13:00:00,3390.0,6.99,
2020-04-17 13:15:00,3390.0,6.99,
2020-04-17 13:30:00,3360.0,6.97,
2020-04-17 13:45:00,3370.0,6.98,
2020-04-17 14:00:00,3370.0,6.98,
2020-04-17 14:15:00,3360.0,6.97,
2020-04-17 14:30:00,3360.0,6.97,
2020-04-17 14:45:00,3370.0,6.98,
2020-04-17 15:00:00,3390.0,6.99,
2020-04-17 15:15:00,3360.0,6.97,
2020-04-17 15:30:00,3360.0,6.97,
2020-04-17 15:45:00,3340.0,6.96,
2020-04-17 16:00:00,3320.0,6.95,
2020-04-17 16:15:00,3360.0,6.97,
2020-04-17 16:30:00,3360.0,6.97,
2020-04-17 16:45:00,3340.0,6.96,
2020-04-17 17:00:00,3340.0,6.96,
2020-04-17 17:15:00,3320.0,6.95,
2020-04-17 17:30:00,3340.0,6.96,
2020-04-17 17:45:00,3340.0,6.96,
2020-04-17 18:00:00,3320.0,6.95,
2020-04-17 18:15:00,3320.0,6.95,
2020-04-17 18:30:00,3340.0,6.96,
2020-04-17 18:45:00,3320.0,6.95,
2020-04-17 19:00:00,3320.0,6.95,
2020-04-17 19:15:00,3340.0,6.96,
2020-04-17 19:30:00,3360.0,6.97,
2020-04-17 19:45:00,3320.0,6.95,
2020-04-17 20:00:00,3320.0,6.95,
2020-04-17 20:15:00,3340.0,6.96,
2020-04-17 20:30:00,3360.0,6.97,
2020-04-17 20:45:00,3340.0,6.96,
2020-04-17 21:00:00,3360.0,6.97,
2020-04-17 21:15:00,3340.0,6.96,
2020-04-17 21:30:00,3360.0,6.97,
2020-04-17 21:45:00,3370.0,6.98,
2020-04-17 22:00:00,3370.0,6.98,
2020-04-17 22:15:00,3370.0,6.98,
2020-04-17 22:30:00,3390.0,6.99,
2020-04-17 22:45:00,3410.0,7.0,
2020-04-17 23:00:00,3430.0,7.01,
2020-04-17 23:15:00,3430.0,7.01,
2020-04-17 23:30:00,3430.0,7.01,
2020-04-17 23:45:00,3410.0,7.0,
2020-04-18 00:00:00,3440.0,7.02,
2020-04-18 00:15:00,3430.0,7.01,
2020-04-18 00:30:00,3460.0,7.03,
2020-04-18 00:45:00,3460.0,7.03,
2020-04-18 01:00:00,3500.0,7.05,
2020-04-18 01:15:00,3510.0,7.06,
2020-04-18 01:30:00,3500.0,7.05,
2020-04-18 01:45:00,3510.0,7.06,
2020-04-18 02:00:00,3510.0,7.06,
2020-04-18 02:15:00,3550.0,7.08,
2020-04-18 02:30:00,3580.0,7.1,
2020-04-18 02:45:00,3550.0,7.08,
2020-04-18 03:00:00,3570.0,7.09,
2020-04-18 03:15:00,3570.0,7.09,
2020-04-18 03:30:00,3580.0,7.1,
2020-04-18 03:45:00,3570.0,7.09,
2020-04-18 04:00:00,3600.0,7.11,
2020-04-18 04:15:00,3600.0,7.11,
2020-04-18 04:30:00,3640.0,7.13,
2020-04-18 04:45:00,3640.0,7.13,
2020-04-18 05:00:00,3640.0,7.13,
2020-04-18 05:15:00,3640.0,7.13,
2020-04-18 05:30:00,3660.0,7.14,
2020-04-18 05:45:00,3640.0,7.13,
2020-04-18 06:00:00,3680.0,7.15,
2020-04-18 06:15:00,3690.0,7.16,
2020-04-18 06:30:00,3690.0,7.16,
2020-04-18 06:45:00,3690.0,7.16,
2020-04-18 07:00:00,3690.0,7.16,
2020-04-18 07:15:00,3680.0,7.15,
2020-04-18 07:30:00,3690.0,7.16,
2020-04-18 07:45:00,3710.0,7.17,
2020-04-18 08:00:00,3750.0,7.19,
2020-04-18 08:15:00,3710.0,7.17,
2020-04-18 08:30:00,3730.0,7.18,
2020-04-18 08:45:00,3730.0,7.18,
2020-04-18 09:00:00,3730.0,7.18,
2020-04-18 09:15:00,3730.0,7.18,
2020-04-18 09:30:00,3750.0,7.19,
2020-04-18 09:45:00,3750.0,7.19,
2020-04-18 10:00:00,3750.0,7.19,
2020-04-18 10:15:00,3750.0,7.19,
2020-04-18 10:30:00,3770.0,7.2,
2020-04-18 10:45:00,3770.0,7.2,
2020-04-18 11:00:00,3750.0,7.19,
2020-04-18 11:15:00,3770.0,7.2,
2020-04-18 11:30:00,3800.0,7.22,
2020-04-18 11:45:00,3790.0,7.21,
2020-04-18 12:00:00,3750.0,7.19,
2020-04-18 12:15:00,3770.0,7.2,
2020-04-18 12:30:00,3800.0,7.22,
2020-04-18 12:45:00,3790.0,7.21,
2020-04-18 13:00:00,3770.0,7.2,
2020-04-18 13:15:00,3790.0,7.21,
2020-04-18 13:30:00,3770.0,7.2,
2020-04-18 13:45:00,3790.0,7.21,
2020-04-18 14:00:00,3800.0,7.22,
2020-04-18 14:15:00,3790.0,7.21,
2020-04-18 14:30:00,3820.0,7.23,
2020-04-18 14:45:00,3790.0,7.21,
2020-04-18 15:00:00,3800.0,7.22,
2020-04-18 15:15:00,3800.0,7.22,
2020-04-18 15:30:00,3790.0,7.21,
2020-04-18 15:45:00,3820.0,7.23,
2020-04-18 16:00:00,3800.0,7.22,
2020-04-18 16:15:00,3800.0,7.22,
2020-04-18 16:30:00,3820.0,7.23,
2020-04-18 16:45:00,3800.0,7.22,
2020-04-18 17:00:00,3820.0,7.23,
2020-04-18 17:15:00,3800.0,7.22,
2020-04-18 17:30:00,3820.0,7.23,
2020-04-18 17:45:00,3820.0,7.23,
2020-04-18 18:00:00,3820.0,7.23,
2020-04-18 18:15:00,3840.0,7.24,
2020-04-18 18:30:00,3820.0,7.23,
2020-04-18 18:45:00,3840.0,7.24,
2020-04-18 19:00:00,3820.0,7.23,
2020-04-18 19:15:00,3860.0,7.25,
2020-04-18 19:30:00,3820.0,7.23,
2020-04-18 19:45:00,3840.0,7.24,
2020-04-18 20:00:00,3840.0,7.24,
2020-04-18 20:15:00,3860.0,7.25,
2020-04-18 20:30:00,3840.0,7.24,
2020-04-18 20:45:00,3880.0,7.26,
2020-04-18 21:00:00,3860.0,7.25,
2020-04-18 21:15:00,3880.0,7.26,
2020-04-18 21:30:00,3880.0,7.26,
2020-04-18 21:45:00,3880.0,7.26,
2020-04-18 22:00:00,3860.0,7.25,
2020-04-18 22:15:00,3900.0,7.27,
2020-04-18 22:30:00,3880.0,7.26,
2020-04-18 22:45:00,3860.0,7.25,
2020-04-18 23:00:00,3880.0,7.26,
2020-04-18 23:15:00,3880.0,7.26,
2020-04-18 23:30:00,3900.0,7.27,
2020-04-18 23:45:00,3900.0,7.27,
2020-04-19 00:00:00,3900.0,7.27,
2020-04-19 00:15:00,3900.0,7.27,
2020-04-19 00:30:00,3900.0,7.27,
2020-04-19 00:45:00,3900.0,7.27,
2020-04-19 01:00:00,3950.0,7.3,
2020-04-19 01:15:00,3940.0,7.29,
2020-04-19 01:30:00,3920.0,7.28,
2020-04-19 01:45:00,3920.0,7.28,
2020-04-19 02:00:00,3940.0,7.29,
2020-04-19 02:15:00,3940.0,7.29,
2020-04-19 02:30:00,3950.0,7.3,
2020-04-19 02:45:00,3920.0,7.28,
2020-04-19 03:00:00,3970.0,7.31,
2020-04-19 03:15:00,3950.0,7.3,
2020-04-19 03:30:00,3950.0,7.3,
2020-04-19 03:45:00,3970.0,7.31,
2020-04-19 04:00:00,3950.0,7.3,
2020-04-19 04:15:00,3970.0,7.31,
2020-04-19 04:30:00,3970.0,7.31,
2020-04-19 04:45:00,3970.0,7.31,
2020-04-19 05:00:00,3990.0,7.32,
2020-04-19 05:15:00,3970.0,7.31,
2020-04-19 05:30:00,3970.0,7.31,
2020-04-19 05:45:00,3970.0,7.31,
2020-04-19 06:00:00,3970.0,7.31,
2020-04-19 06:15:00,3990.0,7.32,
2020-04-19 06:30:00,3990.0,7.32,
2020-04-19 06:45:00,3950.0,7.3,
2020-04-19 07:00:00,3990.0,7.32,
2020-04-19 07:15:00,3990.0,7.32,
2020-04-19 07:30:00,3990.0,7.32,
2020-04-19 07:45:00,3970.0,7.31,
2020-04-19 08:00:00,4010.0,7.33,
2020-04-19 08:15:00,4010.0,7.33,
2020-04-19 08:30:00,3970.0,7.31,
2020-04-19 08:45:00,3950.0,7.3,
2020-04-19 09:00:00,3990.0,7.32,
2020-04-19 09:15:00,3990.0,7.32,
2020-04-19 09:30:00,3990.0,7.32,
2020-04-19 09:45:00,3990.0,7.32,
2020-04-19 10:00:00,3950.0,7.3,
2020-04-19 10:15:00,3990.0,7.32,
2020-04-19 10:30:00,3970.0,7.31,
2020-04-19 10:45:00,3990.0,7.32,
2020-04-19 11:00:00,3990.0,7.32,
2020-04-19 11:15:00,3990.0,7.32,
2020-04-19 11:30:00,3990.0,7.32,
2020-04-19 11:45:00,3950.0,7.3,
2020-04-19 12:00:00,3970.0,7.31,
2020-04-19 12:15:00,3970.0,7.31,
2020-04-19 12:30:00,3970.0,7.31,
2020-04-19 12:45:00,3970.0,7.31,
2020-04-19 13:00:00,3950.0,7.3,
2020-04-19 13:15:00,3970.0,7.31,
2020-04-19 13:30:00,3940.0,7.29,
2020-04-19 13:45:00,3940.0,7.29,
2020-04-19 14:00:00,3950.0,7.3,
2020-04-19 14:15:00,3950.0,7.3,
2020-04-19 14:30:00,3950.0,7.3,
2020-04-19 14:45:00,3940.0,7.29,
2020-04-19 15:00:00,3950.0,7.3,
2020-04-19 15:15:00,3950.0,7.3,
2020-04-19 15:30:00,3940.0,7.29,
2020-04-19 15:45:00,3920.0,7.28,
2020-04-19 16:00:00,3920.0,7.28,
2020-04-19 16:15:00,3940.0,7.29,
2020-04-19 16:30:00,3940.0,7.29,
2020-04-19 16:45:00,3920.0,7.28,
2020-04-19 17:00:00,3940.0,7.29,
2020-04-19 17:15:00,3940.0,7.29,
2020-04-19 17:30:00,3920.0,7.28,
2020-04-19 17:45:00,3920.0,7.28,
2020-04-19 18:00:00,3920.0,7.28,
2020-04-19 18:15:00,3920.0,7.28,
2020-04-19 18:30:00,3900.0,7.27,
2020-04-19 18:45:00,3920.0,7.28,
2020-04-19 19:00:00,3900.0,7.27,
2020-04-19 19:15:00,3920.0,7.28,
2020-04-19 19:30:00,3900.0,7.27,
2020-04-19 19:45:00,3900.0,7.27,
2020-04-19 20:00:00,3900.0,7.27,
2020-04-19 20:15:00,3900.0,7.27,
2020-04-19 20:30:00,3900.0,7.27,
2020-04-19 20:45:00,3900.0,7.27,
2020-04-19 21:00:00,3900.0,7.27,
2020-04-19 21:15:00,3900.0,7.27,
2020-04-19 21:30:00,3920.0,7.28,
2020-04-19 21:45:00,3900.0,7.27,
2020-04-19 22:00:00,3920.0,7.28,
2020-04-19 22:15:00,3920.0,7.28,
2020-04-19 22:30:00,3950.0,7.3,
2020-04-19 22:45:00,3920.0,7.28,
2020-04-19 23:00:00,3940.0,7.29,
2020-04-19 23:15:00,3940.0,7.29,
2020-04-19 23:30:00,3940.0,7.29,
2020-04-19 23:45:00,3970.0,7.31,
2020-04-20 00:00:00,3970.0,7.31,
2020-04-20 00:15:00,3970.0,7.31,
2020-04-20 00:30:00,3950.0,7.3,
2020-04-20 00:45:00,3990.0,7.32,
2020-04-20 01:00:00,4010.0,7.33,
2020-04-20 01:15:00,3990.0,7.32,
2020-04-20 01:30:00,3990.0,7.32,
2020-04-20 01:45:00,4010.0,7.33,
2020-04-20 02:00:00,4030.0,7.34,
2020-04-20 02:15:00,4050.0,7.35,
2020-04-20 02:30:00,4050.0,7.35,
2020-04-20 02:45:00,4050.0,7.35,
2020-04-20 03:00:00,4090.0,7.37,
2020-04-20 03:15:00,4070.0,7.36,
2020-04-20 03:30:00,4090.0,7.37,
2020-04-20 03:45:00,4070.0,7.36,
2020-04-20 04:00:00,4070.0,7.36,
2020-04-20 04:15:00,4090.0,7.37,
2020-04-20 04:30:00,4090.0,7.37,
2020-04-20 04:45:00,4130.0,7.39,
2020-04-20 05:00:00,4130.0,7.39,
2020-04-20 05:15:00,4110.0,7.38,
2020-04-20 05:30:00,4110.0,7.38,
2020-04-20 05:45:00,4110.0,7.38,
2020-04-20 06:00:00,4130.0,7.39,
2020-04-20 06:15:00,4090.0,7.37,
2020-04-20 06:30:00,4150.0,7.4,
2020-04-20 06:45:00,4170.0,7.41,
2020-04-20 07:00:00,4170.0,7.41,
2020-04-20 07:15:00,4150.0,7.4,
2020-04-20 07:30:00,4130.0,7.39,
2020-04-20 07:45:00,4170.0,7.41,
2020-04-20 08:00:00,4150.0,7.4,
2020-04-20 08:15:00,4130.0,7.39,
2020-04-20 08:30:00,4150.0,7.4,
2020-04-20 08:45:00,4150.0,7.4,
2020-04-20 09:00:00,4150.0,7.4,
2020-04-20 09:15:00,4170.0,7.41,
2020-04-20 09:30:00,4170.0,7.41,
2020-04-20 09:45:00,4150.0,7.4,
2020-04-20 10:00:00,4150.0,7.4,
2020-04-20 10:15:00,4150.0,7.4,
2020-04-20 10:30:00,4130.0,7.39,
2020-04-20 10:45:00,4150.0,7.4,
2020-04-20 11:00:00,4130.0,7.39,
2020-04-20 11:15:00,4110.0,7.38,
2020-04-20 11:30:00,4130.0,7.39,
2020-04-20 11:45:00,4130.0,7.39,
2020-04-20 12:00:00,4130.0,7.39,
2020-04-20 12:15:00,4110.0,7.38,
2020-04-20 12:30:00,4130.0,7.39,
2020-04-20 12:45:00,4110.0,7.38,
2020-04-20 13:00:00,4090.0,7.37,
2020-04-20 13:15:00,4130.0,7.39,
2020-04-20 13:30:00,4090.0,7.37,
2020-04-20 13:45:00,4110.0,7.38,
2020-04-20 14:00:00,4090.0,7.37,
2020-04-20 14:15:00,4090.0,7.37,
2020-04-20 14:30:00,4110.0,7.38,
2020-04-20 14:45:00,4070.0,7.36,
2020-04-20 15:00:00,4110.0,7.38,
2020-04-20 15:15:00,4110.0,7.38,
2020-04-20 15:30:00,4050.0,7.35,
2020-04-20 15:45:00,4090.0,7.37,
2020-04-20 16:00:00,4070.0,7.36,
2020-04-20 16:15:00,4070.0,7.36,
2020-04-20 16:30:00,4070.0,7.36,
2020-04-20 16:45:00,4070.0,7.36,
2020-04-20 17:00:00,4030.0,7.34,
2020-04-20 17:15:00,4050.0,7.35,
2020-04-20 17:30:00,4030.0,7.34,
2020-04-20 17:45:00,4070.0,7.36,
2020-04-20 18:00:00,4070.0,7.36,
2020-04-20 18:15:00,4070.0,7.36,
2020-04-20 18:30:00,4050.0,7.35,
2020-04-20 18:45:00,4050.0,7.35,
2020-04-20 19:00:00,4050.0,7.35,
2020-04-20 19:15:00,4030.0,7.34,
2020-04-20 19:30:00,4090.0,7.37,
2020-04-20 19:45:00,4070.0,7.36,
2020-04-20 20:00:00,4050.0,7.35,
2020-04-20 20:15:00,4110.0,7.38,
2020-04-20 20:30:00,4090.0,7.37,
2020-04-20 20:45:00,4110.0,7.38,
2020-04-20 21:00:00,4090.0,7.37,
2020-04-20 21:15:00,4130.0,7.39,
2020-04-20 21:30:00,4150.0,7.4,
2020-04-20 21:45:00,4150.0,7.4,
2020-04-20 22:00:00,4190.0,7.42,
2020-04-20 22:15:00,4210.0,7.43,
2020-04-20 22:30:00,4230.0,7.44,
2020-04-20 22:45:00,4250.0,7.45,
2020-04-20 23:00:00,4270.0,7.46,
2020-04-20 23:15:00,4290.0,7.47,
2020-04-20 23:30:00,4310.0,7.48,
2020-04-20 23:45:00,4310.0,7.48,
2020-04-21 00:00:00,4330.0,7.49,
2020-04-21 00:15:00,4370.0,7.51,
2020-04-21 00:30:00,4430.0,7.54,
2020-04-21 00:45:00,4430.0,7.54,
2020-04-21 01:00:00,4470.0,7.56,
2020-04-21 01:15:00,4470.0,7.56,
2020-04-21 01:30:00,4490.0,7.57,
2020-04-21 01:45:00,4510.0,7.58,
2020-04-21 02:00:00,4530.0,7.59,
2020-04-21 02:15:00,4530.0,7.59,
2020-04-21 02:30:00,4590.0,7.62,
2020-04-21 02:45:00,4590.0,7.62,
2020-04-21 03:00:00,4590.0,7.62,
2020-04-21 03:15:00,4610.0,7.63,
2020-04-21 03:30:00,4630.0,7.64,
2020-04-21 03:45:00,4650.0,7.65,
2020-04-21 04:00:00,4670.0,7.66,
2020-04-21 04:15:00,4650.0,7.65,
2020-04-21 04:30:00,4670.0,7.66,
2020-04-21 04:45:00,4740.0,7.69,
2020-04-21 05:00:00,4720.0,7.68,
2020-04-21 05:15:00,4720.0,7.68,
2020-04-21 05:30:00,4760.0,7.7,
2020-04-21 05:45:00,4740.0,7.69,
2020-04-21 06:00:00,4690.0,7.67,
2020-04-21 06:15:00,4760.0,7.7,
2020-04-21 06:30:00,4760.0,7.7,
2020-04-21 06:45:00,4740.0,7.69,
2020-04-21 07:00:00,4760.0,7.7,
2020-04-21 07:15:00,4780.0,7.71,
2020-04-21 07:30:00,4780.0,7.71,
2020-04-21 07:45:00,4760.0,7.7,
2020-04-21 08:00:00,4800.0,7.72,
2020-04-21 08:15:00,4760.0,7.7,
2020-04-21 08:30:00,4800.0,7.72,
2020-04-21 08:45:00,4820.0,7.73,
2020-04-21 09:00:00,4780.0,7.71,
2020-04-21 09:15:00,4800.0,7.72,
2020-04-21 09:30:00,4800.0,7.72,
2020-04-21 09:45:00,4780.0,7.71,
2020-04-21 10:00:00,4840.0,7.74,
2020-04-21 10:15:00,4800.0,7.72,
2020-04-21 10:30:00,4780.0,7.71,
2020-04-21 10:45:00,4820.0,7.73,
2020-04-21 11:00:00,4780.0,7.71,
2020-04-21 11:15:00,4780.0,7.71,
2020-04-21 11:30:00,4820.0,7.73,
2020-04-21 11:45:00,4780.0,7.71,
2020-04-21 12:00:00,4800.0,7.72,
2020-04-21 12:15:00,4780.0,7.71,
2020-04-21 12:30:00,4800.0,7.72,
2020-04-21 12:45:00,4780.0,7.71,
2020-04-21 13:00:00,4800.0,7.72,
2020-04-21 13:15:00,4780.0,7.71,
2020-04-21 13:30:00,4780.0,7.71,
2020-04-21 13:45:00,4800.0,7.72,
2020-04-21 14:00:00,4760.0,7.7,
2020-04-21 14:15:00,4780.0,7.71,
2020-04-21 14:30:00,4780.0,7.71,
2020-04-21 14:45:00,4760.0,7.7,
2020-04-21 15:00:00,4780.0,7.71,
2020-04-21 15:15:00,4740.0,7.69,
2020-04-21 15:30:00,4760.0,7.7,
2020-04-21 15:45:00,4760.0,7.7,
2020-04-21 16:00:00,4760.0,7.7,
2020-04-21 16:15:00,4760.0,7.7,
2020-04-21 16:30:00,4740.0,7.69,
2020-04-21 16:45:00,4740.0,7.69,
2020-04-21 17:00:00,4720.0,7.68,
2020-04-21 17:15:00,4740.0,7.69,
2020-04-21 17:30:00,4720.0,7.68,
2020-04-21 17:45:00,4740.0,7.69,
2020-04-21 18:00:00,4690.0,7.67,
2020-04-21 18:15:00,4720.0,7.68,
2020-04-21 18:30:00,4690.0,7.67,
2020-04-21 18:45:00,4690.0,7.67,
2020-04-21 19:00:00,4690.0,7.67,
2020-04-21 19:15:00,4720.0,7.68,
2020-04-21 19:30:00,4720.0,7.68,
2020-04-21 19:45:00,4690.0,7.67,
2020-04-21 20:00:00,4690.0,7.67,
2020-04-21 20:15:00,4740.0,7.69,
2020-04-21 20:30:00,4670.0,7.66,
2020-04-21 20:45:00,4690.0,7.67,
2020-04-21 21:00:00,4720.0,7.68,
2020-04-21 21:15:00,4740.0,7.69,
2020-04-21 21:30:00,4740.0,7.69,
2020-04-21 21:45:00,4740.0,7.69,
2020-04-21 22:00:00,4760.0,7.7,
2020-04-21 22:15:00,4760.0,7.7,
2020-04-21 22:30:00,4740.0,7.69,
2020-04-21 22:45:00,4760.0,7.7,
2020-04-21 23:00:00,4760.0,7.7,
2020-04-21 23:15:00,4800.0,7.72,
2020-04-21 23:30:00,4780.0,7.71,
2020-04-21 23:45:00,4800.0,7.72,
2020-04-22 00:00:00,4820.0,7.73,
2020-04-22 00:15:00,4860.0,7.75,
2020-04-22 00:30:00,4820.0,7.73,
2020-04-22 00:45:00,4820.0,7.73,
2020-04-22 01:00:00,4860.0,7.75,
2020-04-22 01:15:00,4820.0,7.73,
2020-04-22 01:30:00,4840.0,7.74,
2020-04-22 01:45:00,4860.0,7.75,
2020-04-22 02:00:00,4860.0,7.75,
2020-04-22 02:15:00,4860.0,7.75,
2020-04-22 02:30:00,4860.0,7.75,
2020-04-22 02:45:00,4860.0,7.75,
2020-04-22 03:00:00,4890.0,7.76,
2020-04-22 03:15:00,4860.0,7.75,
2020-04-22 03:30:00,4890.0,7.76,
2020-04-22 03:45:00,4910.0,7.77,
2020-04-22 04:00:00,4910.0,7.77,
2020-04-22 04:15:00,4890.0,7.76,
2020-04-22 04:30:00,4890.0,7.76,
2020-04-22 04:45:00,4910.0,7.77,
2020-04-22 05:00:00,4890.0,7.76,
2020-04-22 05:15:00,4910.0,7.77,
2020-04-22 05:30:00,4890.0,7.76,
2020-04-22 05:45:00,4930.0,7.78,
2020-04-22 06:00:00,4890.0,7.76,
2020-04-22 06:15:00,4860.0,7.75,
2020-04-22 06:30:00,4840.0,7.74,
2020-04-22 06:45:00,4840.0,7.74,
2020-04-22 07:00:00,4860.0,7.75,
2020-04-22 07:15:00,4890.0,7.76,
2020-04-22 07:30:00,4860.0,7.75,
2020-04-22 07:45:00,4840.0,7.74,
2020-04-22 08:00:00,4860.0,7.75,
2020-04-22 08:15:00,4840.0,7.74,
2020-04-22 08:30:00,4840.0,7.74,
2020-04-22 08:45:00,4890.0,7.76,
2020-04-22 09:00:00,4840.0,7.74,
2020-04-22 09:15:00,4820.0,7.73,
2020-04-22 09:30:00,4840.0,7.74,
2020-04-22 09:45:00,4820.0,7.73,
2020-04-22 10:00:00,4820.0,7.73,
2020-04-22 10:15:00,4820.0,7.73,
2020-04-22 10:30:00,4800.0,7.72,
2020-04-22 10:45:00,4800.0,7.72,
2020-04-22 11:00:00,4800.0,7.72,
2020-04-22 11:15:00,4800.0,7.72,
2020-04-22 11:30:00,4820.0,7.73,
2020-04-22 11:45:00,4820.0,7.73,
2020-04-22 12:00:00,4800.0,7.72,
2020-04-22 12:15:00,4800.0,7.72,
2020-04-22 12:30:00,4780.0,7.71,
2020-04-22 12:45:00,4800.0,7.72,
2020-04-22 13:00:00,4820.0,7.73,
2020-04-22 13:15:00,4800.0,7.72,
2020-04-22 13:30:00,4820.0,7.73,
2020-04-22 13:45:00,4780.0,7.71,
2020-04-22 14:00:00,4780.0,7.71,
2020-04-22 14:15:00,4820.0,7.73,
2020-04-22 14:30:00,4820.0,7.73,
2020-04-22 14:45:00,4800.0,7.72,
2020-04-22 15:00:00,4800.0,7.72,
2020-04-22 15:15:00,4840.0,7.74,
2020-04-22 15:30:00,4860.0,7.75,
2020-04-22 15:45:00,4860.0,7.75,
2020-04-22 16:00:00,4840.0,7.74,
2020-04-22 16:15:00,4860.0,7.75,
