714.6875,-0.0736,0.013,0.1119,0.0046,46,39,43,35,229,239,240,240
714.75,-0.0863,0.0104,0.1068,0.0002,187,169,281,160,246,247,246,245
714.8125,-0.0948,0.0101,0.1108,-0.0023,134,78,160,157,242,243,245,248
714.875,-0.0873,0.0059,0.1032,-0.0046,95,60,106,161,242,242,243,247
714.9375,-0.086,0.0036,0.1065,-0.0053,47,28,45,62,235,232,239,243
715,-0.0908,0.0044,0.1026,-0.0054,61,39,67,59,236,238,243,241
715.0625,-0.1018,0.0074,0.0988,-0.0132,108,138,145,67,243,247,244,244
715.125,-0.0736,0.007,0.1019,-0.0068,37,24,43,33,218,224,235,238
715.1875,-0.09,0.0048,0.0989,-0.0098,118,142,199,177,242,245,245,245
715.25,-0.0953,0.002,0.0869,-0.014,126,103,134,197,245,251,245,247
715.3125,-0.0883,0.0076,0.0971,-0.0075,90,95,106,73,244,247,245,246
715.375,-0.0898,0.0009,0.0931,-0.0158,55,41,84,68,233,242,245,247
715.4375,-0.0876,0.0026,0.0996,-0.0073,64,33,63,43,239,232,243,243
715.5,-0.0921,0.0082,0.1051,-0.0024,139,106,186,52,246,247,250,242
715.5625,-0.0868,0.009,0.104,0.0031,172,177,328,67,246,247,247,246
715.625,-0.0906,0.0041,0.1016,-0.0045,616,539,586,188,246,247,245,249
715.6875,-0.0848,0.0086,0.1042,0.0002,134,142,144,138,245,247,245,245
715.75,-0.0968,0.0045,0.1004,-0.0059,83,57,121,61,241,246,246,242
715.8125,-0.0978,0.0022,0.1097,-0.0087,273,164,278,261,248,254,246,248
715.875,-0.09,0.0048,0.0978,-0.0063,153,111,189,68,247,250,250,246
715.9375,-0.0921,0.0063,0.1013,-0.0073,171,121,255,137,246,249,244,247
716,-0.0961,0.006,0.1005,-0.0071,173,127,229,81,245,245,247,246
716.0625,-0.1051,-0.0042,0.0997,-0.0168,563,278,708,384,247,246,244,248
716.125,-0.0951,0.0022,0.1021,-0.0123,73,57,145,160,241,241,247,248
716.1875,-0.1053,-0.0043,0.0934,-0.0166,321,199,637,362,246,246,245,249
716.25,-0.1028,0.0051,0.0976,-0.0118,148,58,134,230,246,245,251,248
716.3125,-0.1013,0.0046,0.104,-0.0123,105,80,123,164,243,247,246,246
716.375,-0.0983,0.0018,0.1012,-0.0102,186,79,228,163,241,243,245,246
716.4375,-0.0944,0.0053,0.1055,-0.0019,88,124,80,39,239,248,245,241
716.5,-0.0991,0.0003,0.0946,-0.0025,92,62,123,190,239,243,245,251
716.5625,-0.0951,0.0022,0.1048,-0.0032,402,201,536,298,249,247,244,245
716.625,-0.0963,0.0053,0.11,-0.0016,186,117,260,138,244,246,244,251
716.6875,-0.0874,0.0059,0.105,-0.0008,102,41,97,82,243,236,243,246
716.75,-0.08,0.0138,0.1131,0.0085,89,57,132,99,244,243,247,247
716.8125,-0.0923,0.0103,0.1066,0.0005,264,228,268,243,244,247,246,242
716.875,-0.0893,0.009,0.107,-0.004,282,325,447,191,246,245,247,244
716.9375,-0.095,-0.0015,0.1006,-0.0069,383,236,340,255,248,245,246,246
717,-0.0762,0.0089,0.1086,-0.0003,44,27,54,37,227,229,239,239
717.0625,-0.0947,0.0069,0.1047,-0.0079,218,151,373,406,246,245,248,248
717.125,-0.1,0.0008,0.0986,-0.0113,712,397,858,506,247,246,244,247
717.1875,-0.0976,0.0085,0.1064,-0.0114,178,83,311,357,245,243,247,247
717.25,-0.0942,0.0091,0.0979,-0.011,133,132,129,89,247,247,247,247
717.3125,-0.09,0.008,0.107,-0.006,51,24,49,42,239,220,235,242
717.375,-0.0966,-0.0013,0.0955,-0.0097,177,153,284,125,249,249,245,247
717.4375,-0.099,0.0021,0.0998,-0.0102,266,167,332,108,247,244,247,245
717.5,-0.0913,0.0084,0.1101,-0.0015,191,109,314,188,248,244,247,245
717.5625,-0.0923,0.008,0.1064,-0.004,426,290,479,167,247,246,252,243
717.625,-0.0809,0.0097,0.1003,-0.0004,109,138,88,95,246,247,245,248
717.6875,-0.0884,0.0046,0.0882,-0.0016,66,46,87,49,231,241,243,246
717.75,-0.0851,0.0019,0.0978,-0.0044,52,34,79,41,227,237,242,239
717.8125,-0.0901,0.0074,0.1006,-0.0045,102,132,59,39,245,247,241,237
717.875,-0.0954,0.0061,0.1027,-0.0072,94,54,212,300,243,242,245,248
717.9375,-0.0885,0.0027,0.096,-0.0041,138,104,195,374,243,242,248,248
718,-0.0911,0.0046,0.101,-0.0081,105,119,94,113,246,245,241,247
718.0625,-0.0836,0.007,0.1024,-0.0013,58,30,70,54,238,230,238,240
718.125,-0.069,0.0139,0.1083,0.002,37,31,49,35,222,231,243,238
718.1875,-0.0784,0.0275,0.12,0.0051,68,46,197,87,239,241,249,240
718.25,-0.0949,0.0006,0.1021,-0.0104,713,414,867,342,245,247,244,247
718.3125,-0.0843,0.0085,0.1071,-0.0042,46,31,51,39,232,233,241,242
718.375,-0.0807,0.0103,0.1018,-0.0034,47,53,59,38,229,242,238,243
718.4375,-0.0916,0.0072,0.101,-0.0076,443,259,609,266,248,247,249,246
718.5,-0.0961,0.0017,0.1008,-0.0106,652,388,922,288,248,252,243,248
718.5625,-0.0815,0.0091,0.0995,-0.0039,85,69,127,117,243,245,246,245
718.625,-0.0959,0.0006,0.0954,-0.0129,359,270,752,292,248,243,245,249
718.6875,-0.0966,0.0007,0.0954,-0.0158,444,198,317,168,248,252,247,248
718.75,-0.0961,0.0028,0.0975,-0.0076,164,111,223,98,247,249,246,245
718.8125,-0.0868,0.0113,0.1081,-0.0015,85,83,184,193,244,245,247,251
718.875,-0.0903,0.0085,0.1023,-0.0075,68,27,34,69,244,229,234,246
718.9375,-0.0925,0.0048,0.1093,-0.0038,231,262,194,60,246,244,247,244
719,-0.0869,0.0053,0.0981,-0.0035,108,123,178,179,243,247,245,247
719.0625,-0.1046,-0.0051,0.0981,-0.0124,563,304,797,567,243,245,248,247
719.125,-0.0987,0,0.0967,-0.0111,354,238,494,156,249,246,246,247
719.1875,-0.0983,0,0.0942,-0.0118,96,80,138,92,241,246,244,244
719.25,-0.095,0.0055,0.1016,-0.0088,80,49,52,49,242,241,232,241
719.3125,-0.0956,0.0024,0.0973,-0.009,108,65,146,115,245,246,244,246
719.375,-0.0921,0.0073,0.1042,-0.0042,80,72,296,126,240,244,247,243
719.4375,-0.1024,-0.0017,0.09,-0.0149,207,58,105,281,250,243,246,248
719.5,-0.0966,0.0042,0.1041,-0.0081,339,125,418,374,250,243,250,248
719.5625,-0.0902,0.0082,0.1044,-0.0076,138,112,207,317,245,244,246,247
719.625,-0.0981,-0.0009,0.091,-0.0167,514,363,626,376,248,248,242,246
719.6875,-0.0944,0.0016,0.0968,-0.009,274,278,300,131,247,246,247,246
719.75,-0.0908,0.0056,0.0905,-0.0105,75,42,96,71,239,238,244,246
719.8125,-0.101,-0.0046,0.0958,-0.0134,407,220,562,300,253,244,246,247
719.875,-0.0955,0.0023,0.1005,-0.0089,715,423,1137,414,247,251,246,248
719.9375,-0.0944,0.0008,0.0925,-0.0074,305,174,304,332,247,249,247,248
720,-0.0887,0.0096,0.1067,-0.0016,290,201,357,277,246,247,251,246
720.0625,-0.0791,0.0151,0.1108,-0.0035,43,44,31,37,227,244,228,238
720.125,-0.0717,0.0126,0.111,0.0013,43,44,47,108,233,242,240,251
720.1875,-0.0904,0.0099,0.1064,-0.003,267,161,439,231,248,247,243,244
720.25,-0.0925,0.0046,0.1007,-0.005,177,66,153,130,247,241,248,246
720.3125,-0.0825,0.0092,0.1031,-0.0012,139,180,116,95,246,247,245,247
720.375,-0.1027,-0.0053,0.0914,-0.0195,517,488,1049,313,245,246,247,245
720.4375,-0.1005,-0.0031,0.087,-0.0161,323,129,93,141,246,247,243,248
720.5,-0.0833,0.0083,0.096,-0.0039,71,51,212,85,241,245,248,248
720.5625,-0.0991,-0.0021,0.0931,-0.0131,420,311,489,438,248,246,247,247
720.625,-0.0995,-0.0061,0.0977,-0.0131,371,237,712,182,249,244,244,244
720.6875,-0.1033,-0.0047,0.0945,-0.0105,675,381,923,570,249,246,242,247
720.75,-0.0925,0.0085,0.103,-0.008,449,298,579,176,248,249,250,247
720.8125,-0.1011,0.0017,0.1013,-0.017,313,260,833,222,249,243,245,245
720.875,-0.0926,0.0064,0.0965,-0.0096,394,150,109,168,248,244,245,248
720.9375,-0.0775,0.0135,0.1047,-0.0021,57,47,77,68,234,241,243,248
721,-0.0851,0.0148,0.1091,-0.0043,89,88,235,174,242,245,248,251
721.0625,-0.0974,-0.0041,0.0911,-0.0133,348,202,386,232,247,246,245,248
721.125,-0.1009,0.005,0.1025,-0.0123,210,108,550,342,245,244,252,248
721.1875,-0.1024,-0.003,0.0912,-0.0141,530,199,537,483,251,253,248,247
721.25,-0.1016,-0.0014,0.0964,-0.0121,140,89,140,186,241,247,247,247
721.3125,-0.1078,-0.0048,0.0946,-0.0162,291,161,380,252,247,245,247,247
721.375,-0.1063,-0.0081,0.0885,-0.015,125,81,145,160,247,244,246,246
721.4375,-0.0863,0.0072,0.0963,-0.0009,52,32,59,40,231,235,241,239
721.5,-0.0941,0.006,0.106,-0.0009,279,283,530,121,246,244,246,244
721.5625,-0.0963,0.0033,0.0987,-0.0086,390,137,268,336,244,246,251,249
721.625,-0.0887,0.0124,0.1089,-0.0028,167,112,266,376,246,247,248,246
721.6875,-0.0863,0.0117,0.1092,0.004,264,228,311,165,248,247,248,241
721.75,-0.0841,0.012,0.1083,-0.0002,195,205,127,135,248,247,246,247
721.8125,-0.0875,0.0089,0.1112,0.0006,148,59,209,162,245,239,246,245
721.875,-0.087,0.0108,0.1093,-0.0028,103,89,173,104,242,246,248,243
721.9375,-0.0984,0.0089,0.1079,-0.0125,123,41,91,112,238,238,245,245
722,-0.0907,0.0059,0.1,-0.009,84,51,68,121,238,240,243,248
722.0625,-0.099,0.0026,0.0998,-0.0111,285,113,359,260,254,244,248,246
722.125,-0.0926,0.0056,0.101,-0.0061,578,399,838,165,247,246,248,247
722.1875,-0.078,0.0061,0.1059,-0.0028,39,28,44,51,226,226,236,248
722.25,-0.0908,0.0066,0.1048,-0.0069,303,265,421,144,246,248,246,245
722.3125,-0.094,0.0004,0.1073,-0.0039,180,78,353,181,245,246,249,246
722.375,-0.0942,0.0023,0.1023,-0.0006,323,148,266,432,247,249,247,248
722.4375,-0.0874,0.0061,0.1026,0.0009,367,305,437,182,247,245,246,249
722.5,-0.09,0.0101,0.1151,0.0036,144,50,201,293,247,237,247,247
722.5625,-0.0713,0.0121,0.1045,0.0056,52,45,72,54,232,241,243,242
722.625,-0.0888,0.0078,0.1041,0.0006,224,201,297,136,246,247,243,247
722.6875,-0.0827,0.0072,0.1005,-0.0025,77,49,136,90,238,242,245,248
722.75,-0.0916,0.0026,0.0979,-0.0095,83,33,78,117,235,236,242,247
722.8125,-0.1089,-0.0095,0.089,-0.0263,593,348,854,324,249,247,242,247
722.875,-0.0962,0.0017,0.0998,-0.0157,164,151,184,152,247,245,241,248
722.9375,-0.0981,0.0027,0.0892,-0.0118,240,199,268,73,244,246,247,245
723,-0.0949,0.0097,0.1015,-0.0117,384,281,533,141,247,247,246,245
723.0625,-0.0953,0.0092,0.0991,-0.0127,102,45,85,59,242,240,244,242
723.125,-0.0843,0.0176,0.1132,-0.003,102,140,92,81,246,246,245,247
723.1875,-0.0808,0.0161,0.1131,0.002,123,84,324,110,246,245,248,247
723.25,-0.0893,0.0083,0.1028,-0.0039,348,200,232,367,247,245,249,245
723.3125,-0.0818,0.0047,0.102,-0.0011,57,37,52,107,238,237,242,249
723.375,-0.096,0.0031,0.1055,-0.0043,205,136,260,355,245,246,247,246
723.4375,-0.0993,-0.0062,0.0901,-0.0099,168,102,176,136,245,246,246,246
723.5,-0.0921,0.0017,0.1028,-0.007,195,102,267,201,247,244,248,249
723.5625,-0.0969,0.0007,0.1056,-0.0106,389,108,420,365,247,245,245,247
723.625,-0.0943,0.0015,0.0995,-0.008,260,191,346,281,247,249,245,248
723.6875,-0.0939,0.0037,0.1048,-0.0109,344,208,449,365,248,246,247,247
723.75,-0.0953,0.0053,0.0979,-0.0122,346,222,468,155,247,246,247,247
723.8125,-0.0834,0.0125,0.1091,-0.0031,87,117,115,70,243,247,245,246
723.875,-0.0919,0.0111,0.1021,-0.0103,237,77,266,221,248,240,245,245
723.9375,-0.0749,0.0154,0.1068,-0.0034,49,35,70,54,233,240,243,244
724,-0.0923,0.007,0.0962,-0.0102,71,43,92,74,241,242,249,245
724.0625,-0.0774,0.0108,0.1074,-0.0073,45,35,54,45,227,236,243,241
724.125,-0.0817,0.0077,0.0986,-0.0039,54,54,57,28,236,244,242,230
724.1875,-0.0907,0.0082,0.1031,-0.0054,313,230,420,104,247,250,250,247
724.25,-0.0897,0.0049,0.0969,-0.0042,134,121,227,77,246,247,246,247
724.3125,-0.0894,0.0028,0.0978,-0.0033,165,228,193,98,246,247,248,242
724.375,-0.0896,-0.0016,0.0914,-0.0056,118,71,112,89,247,253,245,246
724.4375,-0.0975,-0.0046,0.0967,-0.0081,176,119,292,153,249,246,246,246
724.5,-0.0939,0.0012,0.0942,-0.0049,133,69,130,103,245,247,247,247
724.5625,-0.0911,0.003,0.1012,-0.003,78,58,111,263,241,248,244,245
724.625,-0.0863,0.006,0.1063,0.0021,60,39,84,80,235,239,242,247
724.6875,-0.0864,0.0082,0.1007,-0.001,69,96,73,63,238,246,237,245
724.75,-0.0775,0.0035,0.1002,-0.003,43,35,58,41,223,237,237,240
724.8125,-0.0957,0.0062,0.1011,-0.0049,289,239,574,136,247,249,247,245
724.875,-0.0935,0.0026,0.1015,-0.0077,452,246,533,630,246,250,246,246
724.9375,-0.0824,0.0111,0.1049,-0.005,73,52,73,96,242,242,244,247
725,-0.0908,0.0109,0.1017,-0.0067,382,323,457,99,247,248,249,244
725.0625,-0.0818,0.0086,0.1062,-0.0029,64,47,73,77,239,243,245,247
725.125,-0.0811,0.0161,0.1051,-0.0022,122,167,140,150,243,247,249,247
725.1875,-0.0902,0.0111,0.111,-0.0032,151,104,264,357,246,245,248,250
725.25,-0.0872,0.0062,0.0975,-0.0058,73,58,97,81,242,248,242,245
725.3125,-0.0904,0.0015,0.0997,-0.0063,102,66,141,98,243,246,245,247
725.375,-0.0981,0.0006,0.0984,-0.0052,287,241,451,127,249,246,249,246
725.4375,-0.0968,-0.0004,0.1011,-0.009,175,88,226,294,249,242,248,248
725.5,-0.0944,0.0012,0.0987,-0.0057,252,261,338,283,246,250,246,246
725.5625,-0.0928,0.0017,0.1052,-0.0037,241,307,239,91,247,247,245,247
725.625,-0.0944,0.0013,0.1054,-0.005,306,173,459,266,247,247,245,248
725.6875,-0.0967,0.0002,0.0988,-0.0081,636,449,795,374,248,250,246,247
725.75,-0.0883,0.0106,0.1076,-0.006,83,86,131,127,242,245,243,244
725.8125,-0.0942,0.0021,0.1031,-0.0047,98,75,69,165,242,240,242,246
725.875,-0.1026,0.0044,0.1086,-0.0115,79,38,96,98,243,240,245,245
725.9375,-0.097,0.0067,0.1062,-0.01,81,81,134,107,239,245,247,245
726,-0.1004,0.0014,0.0991,-0.0134,713,451,900,369,250,247,245,247
726.0625,-0.1011,-0.0007,0.0956,-0.0135,212,159,265,221,245,250,246,245
726.125,-0.0997,0.0041,0.1005,-0.0139,734,668,858,713,251,245,246,247
726.1875,-0.0949,0.0129,0.1044,-0.0056,129,87,325,161,244,243,247,242
726.25,-0.0999,0.0047,0.0948,-0.0144,233,134,92,300,248,249,247,247
726.3125,-0.0907,0.0116,0.0996,-0.0101,85,62,121,78,244,246,244,246
726.375,-0.0859,0.0088,0.1022,-0.0038,182,250,262,94,247,249,247,249
726.4375,-0.0958,-0.0035,0.09,-0.0101,214,153,109,89,249,247,244,246
726.5,-0.0901,0.0041,0.1046,-0.0012,134,125,185,189,245,245,246,248
726.5625,-0.0942,0.0027,0.1081,-0.002,586,284,750,721,247,245,246,247
726.625,-0.0785,0.004,0.1039,-0.0008,52,52,61,47,235,244,242,241
726.6875,-0.0846,0.0081,0.1008,-0.0015,82,98,180,47,246,247,250,241
726.75,-0.0913,0.0052,0.1038,-0.0046,252,214,203,209,247,245,244,246
726.8125,-0.0877,0.0056,0.1029,-0.0036,45,26,52,47,234,228,242,241
726.875,-0.0963,0.0024,0.0992,-0.0106,352,163,509,368,244,245,249,246
726.9375,-0.0902,0.0006,0.0898,-0.0093,172,125,220,96,244,245,247,246
727,-0.097,0.002,0.0933,-0.0139,322,306,506,294,245,249,247,245
727.0625,-0.1026,0.0002,0.0993,-0.0154,205,83,291,106,250,247,246,247
727.125,-0.1016,-0.0046,0.0836,-0.0181,167,59,77,89,252,245,244,246
727.1875,-0.0814,0.011,0.1067,-0.0022,67,92,96,62,240,247,244,244
727.25,-0.0891,0.0062,0.1026,-0.0098,85,58,111,112,240,242,247,248
727.3125,-0.0977,0.002,0.0961,-0.0156,335,348,254,124,247,248,244,246
727.375,-0.1035,-0.0044,0.0889,-0.0167,113,85,192,114,245,244,245,245
727.4375,-0.1029,0.0042,0.0968,-0.0165,258,194,645,403,246,247,250,247
727.5,-0.1014,-0.0026,0.0916,-0.0154,433,282,461,245,245,247,244,247
727.5625,-0.0926,0.0045,0.1016,-0.0073,195,146,241,234,246,247,245,246
727.625,-0.084,0.0106,0.1056,0.0036,152,163,319,85,247,247,247,241
727.6875,-0.0908,0.0046,0.1006,-0.0037,412,317,384,224,246,246,248,247
727.75,-0.0955,0.0049,0.1056,-0.005,521,299,667,537,246,246,247,246
727.8125,-0.0979,-0.0007,0.111,-0.0051,136,59,101,161,244,248,244,247
727.875,-0.1009,-0.0016,0.0962,-0.0093,310,158,369,231,250,249,247,247
727.9375,-0.0966,-0.0024,0.1032,-0.0103,86,82,78,144,241,244,242,248
728,-0.0927,0.0009,0.0978,-0.0049,70,92,62,53,238,243,244,242
728.0625,-0.1053,0.0005,0.1029,-0.0166,165,60,192,207,245,241,246,247
728.125,-0.1091,-0.0128,0.0868,-0.0252,468,223,652,276,249,247,243,247
728.1875,-0.0956,0.0028,0.0934,-0.015,158,140,163,129,245,255,246,247
728.25,-0.094,0.0068,0.0951,-0.0119,187,248,119,140,248,247,246,246
728.3125,-0.0974,0.009,0.1034,-0.0134,407,154,517,390,247,246,248,247
728.375,-0.0987,-0.0016,0.0941,-0.0131,438,256,590,368,248,245,245,245
728.4375,-0.0806,0.017,0.1031,-0.005,155,142,146,230,245,247,246,249
728.5,-0.0928,0.008,0.0986,-0.0151,386,228,418,214,246,245,244,245
728.5625,-0.0931,0.0114,0.0894,-0.011,139,156,155,136,241,247,244,246
728.625,-0.096,0.01,0.1068,-0.0092,331,249,388,263,246,246,245,247
728.6875,-0.098,-0.0027,0.0927,-0.0148,639,302,812,585,247,248,247,247
728.75,-0.1117,-0.019,0.0861,-0.0141,298,252,622,282,247,245,245,246
728.8125,-0.1055,-0.0132,0.0771,-0.0167,276,117,138,163,253,247,246,249
728.875,-0.1028,-0.0101,0.0897,-0.0125,85,66,96,123,239,242,247,247
728.9375,-0.1107,-0.0156,0.0875,-0.0229,955,498,1357,544,245,245,244,248
729,-0.1027,-0.0056,0.0969,-0.014,502,308,658,298,248,249,245,246
729.0625,-0.0929,0.0054,0.1039,-0.0043,487,315,590,180,248,248,247,249
729.125,-0.0935,0.0026,0.1071,-0.0038,590,275,719,468,248,242,249,249
729.1875,-0.0902,0.0063,0.1015,-0.0052,105,75,141,106,245,246,245,245
729.25,-0.1018,0.0045,0.1025,-0.0116,400,279,460,275,255,247,247,246
729.3125,-0.0963,0.0047,0.1005,-0.0108,383,201,590,346,249,248,246,247
729.375,-0.0987,0.0064,0.1017,-0.0121,167,132,168,178,254,246,245,247
729.4375,-0.0972,0.0041,0.103,-0.0119,401,216,492,348,250,243,245,245
729.5,-0.1114,-0.0112,0.0908,-0.0228,321,301,723,283,248,245,243,245
729.5625,-0.1022,-0.003,0.1002,-0.0125,610,267,630,405,248,244,245,247
729.625,-0.0995,0.0009,0.0963,-0.0097,334,273,264,297,241,248,245,248
729.6875,-0.0994,0.0032,0.1033,-0.0077,329,319,475,480,249,246,250,246
729.75,-0.0946,0.0049,0.1049,-0.0061,275,275,559,308,248,248,244,247
729.8125,-0.0928,0.0063,0.0993,-0.0102,273,295,196,232,245,247,248,247
729.875,-0.0935,0.0067,0.1042,-0.0033,294,224,391,121,247,246,244,245
729.9375,-0.0849,0.0125,0.1093,-0.0014,167,207,414,282,246,246,247,245
730,-0.0908,0.0067,0.108,-0.0021,504,465,848,518,247,245,246,246
730.0625,-0.0949,0.0033,0.1026,-0.0084,858,424,873,697,248,247,245,249
730.125,-0.0938,0.0036,0.1005,-0.0092,252,161,332,228,248,245,247,248
730.1875,-0.0976,0.0022,0.1047,-0.0057,306,83,317,361,245,241,246,245
730.25,-0.0821,0.0068,0.0965,-0.0021,89,124,71,92,241,246,241,247
730.3125,-0.0825,0.0053,0.1023,-0.0109,85,46,164,102,241,242,242,247
730.375,-0.084,0.0085,0.0988,-0.0102,75,77,89,240,242,244,248,247
730.4375,-0.0922,0.0081,0.1033,-0.0085,268,323,433,314,247,244,248,248
730.5,-0.0972,0.0096,0.0957,-0.0153,201,129,125,172,247,245,246,246
730.5625,-0.0982,0.0064,0.1084,-0.0129,378,204,492,427,250,243,246,247
730.625,-0.1002,0.0002,0.097,-0.011,426,315,769,411,252,247,245,246
730.6875,-0.094,0.0105,0.1113,-0.0026,192,148,319,134,242,246,246,245
730.75,-0.0953,0.0073,0.1019,-0.0103,601,287,645,545,247,244,247,248
730.8125,-0.0806,0.0093,0.1025,-0.0069,49,33,60,35,229,235,238,239
730.875,-0.0857,0.008,0.1097,-0.0064,52,26,58,39,235,226,241,239
730.9375,-0.0812,0.0082,0.1099,0,43,28,57,54,227,230,243,243
731,-0.0976,0.0007,0.1006,-0.0068,182,85,239,274,245,243,248,247
731.0625,-0.0877,0.0056,0.1021,-0.006,65,83,134,50,239,248,246,238
731.125,-0.0979,0.0016,0.0973,-0.0022,140,142,236,134,243,248,248,245
731.1875,-0.094,-0.0055,0.0883,-0.0084,289,313,313,304,246,247,245,250
731.25,-0.1063,-0.013,0.0936,-0.0103,386,264,986,538,247,243,244,246
731.3125,-0.1037,-0.0091,0.0904,-0.0123,567,285,588,454,246,246,244,246
731.375,-0.1002,-0.0042,0.0913,-0.0142,464,162,369,292,247,246,244,248
731.4375,-0.094,0.0166,0.0986,-0.01,113,75,169,117,242,244,250,245
731.5,-0.0902,0.0061,0.0989,-0.0073,199,210,136,124,247,248,247,247
731.5625,-0.0904,0.0086,0.0988,-0.0084,260,222,285,89,246,245,247,246
731.625,-0.0938,0.0119,0.108,-0.0097,536,256,715,468,247,244,244,248
731.6875,-0.0866,0.0147,0.0986,-0.0117,184,209,164,93,247,248,243,244
731.75,-0.0912,0.0101,0.1082,-0.0077,273,191,398,362,247,247,247,246
731.8125,-0.0971,0.008,0.1003,-0.008,211,208,395,192,245,249,246,248
731.875,-0.0951,0.0013,0.0884,-0.0069,264,162,141,96,247,245,247,247
731.9375,-0.0815,0.0026,0.1023,-0.0046,42,35,64,53,215,236,243,244
732,-0.0739,0.0046,0.1009,-0.0041,37,23,34,34,204,215,235,238
732.0625,-0.0907,0.0069,0.1,-0.0063,88,34,97,106,244,235,244,246
732.125,-0.1031,-0.0021,0.0954,-0.014,237,90,357,280,245,242,243,247
732.1875,-0.0957,-0.0022,0.0949,-0.0121,98,38,55,76,245,239,237,246
732.25,-0.0858,0.0032,0.0986,-0.0038,71,77,92,129,240,245,246,250
732.3125,-0.0953,-0.0002,0.0943,-0.004,372,275,563,368,247,247,246,247
732.375,-0.0828,0.0151,0.1133,0.0048,220,122,327,345,247,246,246,245
732.4375,-0.0803,0.0136,0.1092,-0.0026,62,39,78,68,238,237,243,242
732.5,-0.0893,0.01,0.1064,-0.0033,699,600,718,233,247,246,246,251
732.5625,-0.0824,0.0139,0.1112,-0.0007,71,65,102,195,240,246,245,245
732.625,-0.0755,0.0176,0.1099,-0.0006,54,39,62,52,236,239,242,244
732.6875,-0.0712,0.0195,0.1098,-0.0007,58,60,217,70,239,242,249,245
732.75,-0.0999,0.0034,0.098,-0.0102,296,137,298,350,250,245,242,246
732.8125,-0.0955,0.0056,0.1025,-0.0062,321,275,412,93,248,248,244,246
732.875,-0.0829,0.0073,0.1047,0.0003,47,36,54,44,227,238,244,241
732.9375,-0.0962,0.0011,0.0997,-0.0055,265,188,382,118,250,244,250,246
733,-0.095,0.0034,0.1042,-0.0042,111,53,165,325,242,244,246,247
733.0625,-0.0908,0.0036,0.1021,-0.0004,239,123,335,150,244,246,249,254
733.125,-0.0781,0.0066,0.1078,0.0021,55,31,68,38,235,235,242,240
733.1875,-0.0834,0.0175,0.1105,0.0035,79,66,281,88,242,245,247,242
733.25,-0.0908,0.0059,0.1049,-0.0005,431,292,449,115,247,245,246,253
733.3125,-0.0866,0.0082,0.108,0.0026,294,176,363,145,248,248,245,241
733.375,-0.0943,0.0142,0.1163,0.001,119,42,172,225,246,237,247,249
733.4375,-0.0935,0.0009,0.1025,-0.0077,130,119,224,219,242,247,244,248
733.5,-0.1068,-0.0077,0.0929,-0.0165,781,445,1034,545,249,246,244,247
733.5625,-0.0988,-0.0017,0.0944,-0.0097,275,247,248,174,245,246,244,247
733.625,-0.0846,0.0016,0.1009,-0.0057,36,33,51,32,211,234,241,236
733.6875,-0.0928,0.0022,0.0951,-0.0098,107,67,148,130,243,245,242,248
733.75,-0.0932,0.0007,0.1005,-0.0056,102,104,87,98,247,248,244,245
733.8125,-0.0954,-0.0027,0.0922,-0.0088,125,92,146,90,248,248,244,247
733.875,-0.091,0.007,0.1078,-0.004,151,181,355,377,244,247,246,247
733.9375,-0.0946,0.0066,0.1003,-0.0082,225,167,111,214,247,247,246,247
734,-0.0877,0.0074,0.0999,-0.002,69,78,98,147,239,244,245,249
734.0625,-0.0977,0.0061,0.1044,-0.0077,133,151,246,80,242,249,248,242
734.125,-0.0971,-0.001,0.0914,-0.0092,421,294,434,119,250,250,247,246
734.1875,-0.0901,0.0114,0.1065,-0.0048,140,125,275,277,244,246,247,248
734.25,-0.096,-0.0011,0.1012,-0.009,534,379,573,405,250,245,248,247
734.3125,-0.0919,0.0037,0.1037,-0.0031,95,58,111,176,243,243,243,247
734.375,-0.0804,0.0023,0.0985,-0.0012,52,74,64,138,232,245,240,250
734.4375,-0.0845,0.0124,0.1124,0.0043,71,48,115,62,241,244,246,245
734.5,-0.0995,0.0035,0.1154,-0.0047,127,65,191,141,239,239,248,248
734.5625,-0.0913,0.008,0.1039,0.0002,192,135,154,255,249,246,252,244
734.625,-0.0836,0.0092,0.1139,0.0028,49,27,55,45,237,234,242,241
734.6875,-0.0952,0.0071,0.1075,-0.0033,134,60,176,234,241,246,249,247
734.75,-0.0843,0.0115,0.108,0.0024,169,218,146,89,247,247,247,250
734.8125,-0.0899,0.0074,0.1101,-0.0001,83,37,113,94,241,237,244,244
734.875,-0.068,0.0252,0.1184,0.0185,71,67,336,73,244,246,249,241
734.9375,-0.0857,0.0149,0.1075,0.0017,385,142,340,624,247,247,249,252
735,-0.0942,0.011,0.1158,-0.0062,198,68,186,167,243,240,247,248
735.0625,-0.0884,0.0028,0.0994,-0.0058,209,136,268,128,247,251,247,248
735.125,-0.0884,0.0076,0.1075,-0.0018,106,51,159,188,244,244,245,248
735.1875,-0.0948,-0.0003,0.0959,-0.0103,906,484,1054,346,246,246,248,247
735.25,-0.087,0.0092,0.1068,0.0008,83,42,128,73,244,242,246,244
735.3125,-0.1079,-0.0164,0.0925,-0.0156,778,340,945,556,244,246,241,246
735.375,-0.0985,0.0003,0.0985,-0.0038,258,195,446,267,249,246,248,247
735.4375,-0.097,0.0026,0.0988,-0.0057,140,147,71,54,241,249,246,238
